Tempo ( s )	Pressione ( kPa )
85.4000	-0.05371
85.5000	-0.05860
85.6000	-0.05371
85.7000	-0.05371
85.8000	-0.04883
85.9000	-0.05371
86.0000	-0.05371
86.1000	-0.05860
86.2000	-0.04883
86.3000	-0.05371
86.4000	-0.04883
86.5000	-0.05371
86.6000	-0.04883
86.7000	-0.05860
86.8000	-0.04883
86.9000	-0.05371
87.0000	-0.04883
87.1000	-0.05371
87.2000	-0.04883
87.3000	-0.05371
87.4000	-0.04395
87.5000	-0.05371
87.6000	-0.04883
87.7000	-0.05371
87.8000	-0.04883
87.9000	-0.05860
88.0000	-0.04883
88.1000	-0.05860
88.2000	-0.05371
88.3000	-0.05860
88.4000	-0.05371
88.5000	-0.05860
88.6000	-0.04883
88.7000	-0.05371
88.8000	-0.04883
88.9000	-0.05860
89.0000	-0.05371
89.1000	-0.05371
89.2000	-0.05371
89.3000	-0.05371
89.4000	-0.05371
89.5000	-0.05371
89.6000	-0.04883
89.7000	-0.05371
89.8000	-0.04883
89.9000	-0.05371
90.0000	-0.04883
90.1000	-0.05860
90.2000	-0.04883
90.3000	-0.05371
90.4000	-0.04883
90.5000	-0.05371
90.6000	-0.04883
90.7000	-0.05371
90.8000	-0.04883
90.9000	-0.05860
91.0000	-0.04883
91.1000	-0.05860
91.2000	-0.04883
91.3000	-0.05860
91.4000	-0.05371
91.5000	-0.05860
91.6000	-0.04883
91.7000	-0.05860
91.8000	-0.04883
91.9000	-0.05371
92.0000	-0.04883
92.1000	-0.05860
92.2000	-0.04883
92.3000	-0.05371
92.4000	-0.05371
92.5000	-0.05860
92.6000	-0.05371
92.7000	-0.05860
92.8000	-0.04883
92.9000	-0.05371
93.0000	-0.05371
93.1000	-0.05860
93.2000	-0.04883
93.3000	-0.05860
93.4000	-0.04883
93.5000	-0.05860
93.6000	-0.04883
93.7000	-0.05371
93.8000	-0.05371
93.9000	-0.05860
94.0000	-0.05371
94.1000	-0.05860
94.2000	-0.05371
94.3000	-0.05860
