Pressione, Can A, Raccolta #10
Tempo ( s )	Pressione ( kPa )
61,8000	1,26957
61,9000	1,27445
62,0000	1,26957
62,1000	1,26957
62,2000	1,26957
62,3000	1,26957
62,4000	1,26957
62,5000	1,26957
62,6000	1,27445
62,7000	1,26957
62,8000	1,27445
62,9000	1,27445
63,0000	1,26957
63,1000	1,26957
63,2000	1,26957
63,3000	1,26957
63,4000	1,27445
63,5000	1,27445
63,6000	1,27445
63,7000	1,26957
63,8000	1,26957
63,9000	1,26957
64,0000	1,26957
64,1000	1,26957
64,2000	1,26957
64,3000	1,26957
64,4000	1,26957
64,5000	1,26957
64,6000	1,26957
64,7000	1,27445
64,8000	1,27445
64,9000	1,26957
65,0000	1,27445
65,1000	1,26957
65,2000	1,26957
65,3000	1,26957
65,4000	1,26957
65,5000	1,27445
65,6000	1,26957
65,7000	1,27445
65,8000	1,26957
65,9000	1,26957
66,0000	1,26957
66,1000	1,26957
66,2000	1,26957
66,3000	1,27445
66,4000	1,26957
66,5000	1,26957
66,6000	1,26957
66,7000	1,27445
66,8000	1,27445
66,9000	1,26957
67,0000	1,27445
67,1000	1,26957
67,2000	1,26957
67,3000	1,27445
67,4000	1,27445
67,5000	1,27445
67,6000	1,26957
67,7000	1,26957
67,8000	1,26957
67,9000	1,27445
68,0000	1,27445
68,1000	1,27934
68,2000	1,27934
68,3000	1,27445
68,4000	1,27445
68,5000	1,27445
68,6000	1,27445
68,7000	1,27445
68,8000	1,27934
68,9000	1,27445
69,0000	1,27445
69,1000	1,27445
69,2000	1,27445
69,3000	1,27445
69,4000	1,27934
69,5000	1,27445
69,6000	1,27445
69,7000	1,27445
69,8000	1,27445
69,9000	1,27934
70,0000	1,27934
70,1000	1,27934
70,2000	1,27445
70,3000	1,27934
70,4000	1,27934
70,5000	1,27934
70,6000	1,27445
70,7000	1,27445
70,8000	1,27445
70,9000	1,27934
71,0000	1,27934
71,1000	1,27445
71,2000	1,27934
71,3000	1,27445
71,4000	1,27934
71,5000	1,27445
71,6000	1,27934
71,7000	1,27934
71,8000	1,27934
71,9000	1,27934
72,0000	1,27934
72,1000	1,27934
72,2000	1,27445
72,3000	1,27934
72,4000	1,27445
72,5000	1,27934
72,6000	1,27934
72,7000	1,27445
72,8000	1,27445
72,9000	1,27934
73,0000	1,27445
73,1000	1,27934
73,2000	1,27934
73,3000	1,27934
73,4000	1,27934
73,5000	1,27445
73,6000	1,27934
73,7000	1,27445
73,8000	1,27934
73,9000	1,27934
74,0000	1,27934
74,1000	1,27934
74,2000	1,27934
74,3000	1,27934
74,4000	1,27934
74,5000	1,27934
74,6000	1,28910
74,7000	1,27934
74,8000	1,28422
74,9000	1,28910
75,0000	1,28422
75,1000	1,28422
75,2000	1,28910
75,3000	1,28422
75,4000	1,28422
75,5000	1,28422
75,6000	1,27934
75,7000	1,28422
75,8000	1,28422
75,9000	1,28422
76,0000	1,28910
76,1000	1,28910
76,2000	1,28422
76,3000	1,28910
76,4000	1,28910
76,5000	1,28422
76,6000	1,28422
76,7000	1,28422
76,8000	1,27934
76,9000	1,28422
77,0000	1,28422
77,1000	1,28422
77,2000	1,28422
77,3000	1,28910
77,4000	1,28422
77,5000	1,28422
77,6000	1,28422
77,7000	1,28910
77,8000	1,28422
77,9000	1,27934
78,0000	1,28422
78,1000	1,28422
78,2000	1,27934
78,3000	1,28910
78,4000	1,28422
78,5000	1,28422
78,6000	1,28422
78,7000	1,28422
78,8000	1,27934
78,9000	1,27934
79,0000	1,28422
79,1000	1,28422
79,2000	1,28422
79,3000	1,28422
79,4000	1,28422
79,5000	1,28422
79,6000	1,28910
79,7000	1,28910
79,8000	1,28422
79,9000	1,28422
80,0000	1,28422
80,1000	1,28422
80,2000	1,28422
80,3000	1,28422
80,4000	1,28422
80,5000	1,27934
80,6000	1,28422
80,7000	1,28422
80,8000	1,28422
80,9000	1,27934
81,0000	1,28910
81,1000	1,28910
81,2000	1,28910
81,3000	1,28422
81,4000	1,28422
81,5000	1,27934
81,6000	1,28422
81,7000	1,28422
81,8000	1,28422
81,9000	1,27934
82,0000	1,27934
82,1000	1,28422
82,2000	1,28422
82,3000	1,28422
82,4000	1,27934
82,5000	1,28422
82,6000	1,28910
82,7000	1,28910
82,8000	1,28422
82,9000	1,28422
83,0000	1,27934
83,1000	1,28422
83,2000	1,28910
83,3000	1,28422
83,4000	1,28422
83,5000	1,27934
83,6000	1,28422
83,7000	1,27934
83,8000	1,28422
83,9000	1,28422
84,0000	1,27934
84,1000	1,27934
84,2000	1,27934
84,3000	1,28422
84,4000	1,27934
84,5000	1,27934
84,6000	1,27934
84,7000	1,27934
84,8000	1,28422
84,9000	1,28422
85,0000	1,27934
85,1000	1,28422
85,2000	1,27934
85,3000	1,28422
85,4000	1,28422
85,5000	1,28422
85,6000	1,28422
85,7000	1,28422
85,8000	1,27934
85,9000	1,28422
86,0000	1,28422
86,1000	1,28422
86,2000	1,27934
86,3000	1,27934
86,4000	1,28422
86,5000	1,27934
86,6000	1,27934
86,7000	1,28422
86,8000	1,27934
86,9000	1,28422
87,0000	1,27934
87,1000	1,28422
87,2000	1,27934
87,3000	1,27934
87,4000	1,27934
87,5000	1,27934
87,6000	1,27934
87,7000	1,28422
87,8000	1,27934
87,9000	1,27934
88,0000	1,27934
88,1000	1,28422
88,2000	1,28422
88,3000	1,28910
88,4000	1,27934
88,5000	1,28422
88,6000	1,27934
88,7000	1,28910
88,8000	1,28422
88,9000	1,27934
89,0000	1,27934
89,1000	1,27934
89,2000	1,28422
89,3000	1,28910
89,4000	1,28910
89,5000	1,27934
89,6000	1,27934
89,7000	1,28422
89,8000	1,28422
89,9000	1,28910
90,0000	1,28422
90,1000	1,28422
90,2000	1,28422
90,3000	1,27934
90,4000	1,28910
90,5000	1,28422
90,6000	1,27934
90,7000	1,28422
90,8000	1,28422
90,9000	1,28910
91,0000	1,28910
91,1000	1,28422
91,2000	1,28910
91,3000	1,28910
91,4000	1,28422
91,5000	1,28910
91,6000	1,28422
91,7000	1,28422
91,8000	1,28422
91,9000	1,28910
92,0000	1,28910
92,1000	1,28910
92,2000	1,28422
92,3000	1,28910
92,4000	1,28422
92,5000	1,28910
92,6000	1,28910
92,7000	1,28910
92,8000	1,28910
92,9000	1,28422
93,0000	1,28422
93,1000	1,28422
93,2000	1,28422
93,3000	1,28422
93,4000	1,28422
93,5000	1,28422
93,6000	1,28422
93,7000	1,28910
93,8000	1,28422
93,9000	1,28422
94,0000	1,28422
94,1000	1,28422
94,2000	1,28422
94,3000	1,28422
94,4000	1,27934
94,5000	1,28422
94,6000	1,28422
94,7000	1,28910
94,8000	1,28910
94,9000	1,28422
95,0000	1,28910
95,1000	1,27934
95,2000	1,28422
95,3000	1,28910
95,4000	1,28422
95,5000	1,27934
95,6000	1,28422
95,7000	1,27934
95,8000	1,28422
95,9000	1,28422
96,0000	1,28422
96,1000	1,28422
96,2000	1,28422
96,3000	1,28910
96,4000	1,28422
96,5000	1,28422
96,6000	1,28422
96,7000	1,28422
96,8000	1,28422
96,9000	1,28422
97,0000	1,28422
97,1000	1,28422
97,2000	1,28910
97,3000	1,28910
97,4000	1,28910
97,5000	1,28422
97,6000	1,28910
97,7000	1,28910
97,8000	1,27934
97,9000	1,28422
98,0000	1,28422
98,1000	1,27934
98,2000	1,28422
98,3000	1,28422
98,4000	1,28910
98,5000	1,28422
98,6000	1,28422
98,7000	1,27934
98,8000	1,28422
98,9000	1,28422
99,0000	1,28422
99,1000	1,28422
99,2000	1,27934
99,3000	1,27934
99,4000	1,28422
99,5000	1,28422
99,6000	1,27934
99,7000	1,27934
99,8000	1,27934
99,9000	1,28422
100,0000	1,27934
100,1000	1,27934
100,2000	1,27934
100,3000	1,27934
100,4000	1,27934
100,5000	1,28422
100,6000	1,27934
100,7000	1,28422
100,8000	1,27934
100,9000	1,27934
101,0000	1,27934
101,1000	1,27934
101,2000	1,27934
101,3000	1,27934
101,4000	1,27934
101,5000	1,27934
101,6000	1,27934
101,7000	1,27934
101,8000	1,27934
101,9000	1,27934
102,0000	1,27934
102,1000	1,27934
102,2000	1,28422
102,3000	1,28422
102,4000	1,27934
102,5000	1,27934
102,6000	1,27934
102,7000	1,27934
102,8000	1,27934
102,9000	1,27934
103,0000	1,28422
103,1000	1,27934
103,2000	1,28422
103,3000	1,27934
103,4000	1,27934
103,5000	1,27934
103,6000	1,28422
103,7000	1,28422
103,8000	1,28422
103,9000	1,27934
104,0000	1,27934
104,1000	1,27934
104,2000	1,27934
104,3000	1,27934
104,4000	1,27934
104,5000	1,27934
104,6000	1,27934
104,7000	1,27934
104,8000	1,27934
104,9000	1,27934
105,0000	1,27934
105,1000	1,27934
105,2000	1,27934
105,3000	1,27934
105,4000	1,27934
105,5000	1,27934
105,6000	1,27934
105,7000	1,27934
105,8000	1,27934
105,9000	1,27934
106,0000	1,27445
106,1000	1,27934
106,2000	1,27445
106,3000	1,27934
106,4000	1,27934
106,5000	1,27445
106,6000	1,27934
106,7000	1,27934
106,8000	1,27934
106,9000	1,27934
107,0000	1,27934
107,1000	1,27934
107,2000	1,27445
107,3000	1,27934
107,4000	1,27934
107,5000	1,27934
107,6000	1,27934
