Pressione, Can A, Raccolta #12
Tempo ( s )	Pressione ( kPa )
61,9000	3,28623
62,0000	3,28135
62,1000	3,28135
62,2000	3,28135
62,3000	3,28135
62,4000	3,28623
62,5000	3,28135
62,6000	3,28623
62,7000	3,28135
62,8000	3,28623
62,9000	3,28135
63,0000	3,28135
63,1000	3,28135
63,2000	3,28623
63,3000	3,28135
63,4000	3,28135
63,5000	3,28135
63,6000	3,28623
63,7000	3,28623
63,8000	3,28135
63,9000	3,28135
64,0000	3,28135
64,1000	3,28135
64,2000	3,28135
64,3000	3,28135
64,4000	3,28135
64,5000	3,28135
64,6000	3,28135
64,7000	3,28135
64,8000	3,28135
64,9000	3,28135
65,0000	3,28135
65,1000	3,28135
65,2000	3,28135
65,3000	3,28135
65,4000	3,28135
65,5000	3,28135
65,6000	3,28135
65,7000	3,28135
65,8000	3,28135
65,9000	3,28135
66,0000	3,28135
66,1000	3,28623
66,2000	3,28135
66,3000	3,28135
66,4000	3,28135
66,5000	3,28135
66,6000	3,28135
66,7000	3,28135
66,8000	3,28135
66,9000	3,28623
67,0000	3,28135
67,1000	3,28623
67,2000	3,28135
67,3000	3,28623
67,4000	3,28135
67,5000	3,28135
67,6000	3,28135
67,7000	3,28135
67,8000	3,28135
67,9000	3,28135
68,0000	3,28135
68,1000	3,28135
68,2000	3,28135
68,3000	3,28135
68,4000	3,28135
68,5000	3,28135
68,6000	3,28135
68,7000	3,28135
68,8000	3,28135
68,9000	3,28135
69,0000	3,28135
69,1000	3,28135
69,2000	3,28135
69,3000	3,28135
69,4000	3,28135
69,5000	3,28135
69,6000	3,28135
69,7000	3,28135
69,8000	3,28135
69,9000	3,28135
70,0000	3,28135
70,1000	3,28135
70,2000	3,28135
70,3000	3,28623
70,4000	3,28135
70,5000	3,28135
70,6000	3,28135
70,7000	3,28135
70,8000	3,28135
70,9000	3,28135
71,0000	3,28135
71,1000	3,28135
71,2000	3,28135
71,3000	3,28135
71,4000	3,28135
71,5000	3,28135
71,6000	3,28135
71,7000	3,28135
71,8000	3,28135
71,9000	3,28135
72,0000	3,28135
72,1000	3,28135
72,2000	3,28135
72,3000	3,28135
72,4000	3,28135
72,5000	3,28135
72,6000	3,28135
72,7000	3,28135
72,8000	3,28135
72,9000	3,28135
73,0000	3,28135
73,1000	3,28135
73,2000	3,28135
73,3000	3,28135
73,4000	3,28135
73,5000	3,28135
73,6000	3,28135
73,7000	3,28135
73,8000	3,28135
73,9000	3,28135
74,0000	3,28135
74,1000	3,28135
74,2000	3,28135
74,3000	3,28135
74,4000	3,28135
74,5000	3,28135
74,6000	3,28135
74,7000	3,28135
74,8000	3,28135
74,9000	3,28135
75,0000	3,28135
75,1000	3,28135
75,2000	3,28135
75,3000	3,28135
75,4000	3,28135
75,5000	3,28135
75,6000	3,28135
75,7000	3,28135
75,8000	3,28135
75,9000	3,28135
76,0000	3,28135
76,1000	3,28135
76,2000	3,28135
76,3000	3,28135
76,4000	3,28135
76,5000	3,28135
76,6000	3,28135
76,7000	3,28135
76,8000	3,28135
76,9000	3,28135
77,0000	3,28135
77,1000	3,28135
77,2000	3,28135
77,3000	3,28135
77,4000	3,28135
77,5000	3,28135
77,6000	3,28135
77,7000	3,28623
77,8000	3,28135
77,9000	3,28135
78,0000	3,28135
78,1000	3,28135
78,2000	3,28135
78,3000	3,28135
78,4000	3,28135
78,5000	3,28135
78,6000	3,28135
78,7000	3,28135
78,8000	3,28135
78,9000	3,28135
79,0000	3,28135
79,1000	3,28135
79,2000	3,28135
79,3000	3,28135
79,4000	3,28135
79,5000	3,28135
79,6000	3,28135
79,7000	3,28135
79,8000	3,28135
79,9000	3,28135
80,0000	3,28135
80,1000	3,28135
80,2000	3,28135
80,3000	3,28135
80,4000	3,28135
80,5000	3,28135
80,6000	3,28135
80,7000	3,28135
80,8000	3,28135
80,9000	3,28135
81,0000	3,28135
81,1000	3,28135
81,2000	3,28135
81,3000	3,28135
81,4000	3,28135
81,5000	3,28135
81,6000	3,28135
81,7000	3,28135
81,8000	3,28135
81,9000	3,28135
82,0000	3,28135
82,1000	3,28135
82,2000	3,28135
82,3000	3,28135
82,4000	3,28135
82,5000	3,28135
82,6000	3,28135
82,7000	3,28135
82,8000	3,28135
82,9000	3,28135
83,0000	3,28135
83,1000	3,28135
83,2000	3,28135
83,3000	3,28135
83,4000	3,28135
83,5000	3,28135
83,6000	3,28135
83,7000	3,28135
83,8000	3,28135
83,9000	3,28135
84,0000	3,28135
84,1000	3,28135
84,2000	3,28135
84,3000	3,28135
84,4000	3,28135
84,5000	3,28135
84,6000	3,28135
84,7000	3,28135
84,8000	3,28135
84,9000	3,28135
85,0000	3,28135
85,1000	3,28135
85,2000	3,28135
85,3000	3,28135
85,4000	3,28135
85,5000	3,28135
85,6000	3,28135
85,7000	3,28135
85,8000	3,28135
85,9000	3,28135
86,0000	3,28135
86,1000	3,28135
86,2000	3,28135
86,3000	3,28135
86,4000	3,28135
86,5000	3,28135
86,6000	3,28135
86,7000	3,28135
86,8000	3,28135
86,9000	3,28135
87,0000	3,28135
87,1000	3,28135
87,2000	3,28135
87,3000	3,28135
87,4000	3,28135
87,5000	3,28135
87,6000	3,28135
87,7000	3,28135
87,8000	3,28135
87,9000	3,28135
88,0000	3,28135
88,1000	3,28135
88,2000	3,28135
88,3000	3,28135
88,4000	3,28135
88,5000	3,28135
88,6000	3,28135
88,7000	3,28135
88,8000	3,28135
88,9000	3,28135
89,0000	3,28135
89,1000	3,28135
89,2000	3,28135
89,3000	3,28135
89,4000	3,28135
89,5000	3,28135
89,6000	3,28135
89,7000	3,28135
89,8000	3,28135
89,9000	3,28135
90,0000	3,28135
90,1000	3,28135
90,2000	3,28135
90,3000	3,28135
90,4000	3,28135
90,5000	3,28135
90,6000	3,28135
90,7000	3,28135
90,8000	3,28135
90,9000	3,28135
91,0000	3,28135
91,1000	3,28135
91,2000	3,28135
91,3000	3,28135
91,4000	3,28135
91,5000	3,28135
91,6000	3,28135
91,7000	3,28135
91,8000	3,28135
91,9000	3,28135
92,0000	3,28135
92,1000	3,28135
92,2000	3,28135
92,3000	3,28135
92,4000	3,28135
92,5000	3,28135
92,6000	3,28135
92,7000	3,28135
92,8000	3,28135
92,9000	3,28135
93,0000	3,28135
93,1000	3,28135
93,2000	3,28135
93,3000	3,28135
93,4000	3,28135
93,5000	3,28135
93,6000	3,28135
93,7000	3,28135
93,8000	3,28135
93,9000	3,28135
94,0000	3,28135
94,1000	3,28135
94,2000	3,28135
94,3000	3,28135
94,4000	3,28135
94,5000	3,28135
94,6000	3,28135
94,7000	3,28135
94,8000	3,28135
94,9000	3,28135
95,0000	3,28135
95,1000	3,28135
95,2000	3,28135
95,3000	3,28135
95,4000	3,28135
95,5000	3,28135
95,6000	3,28135
95,7000	3,28135
95,8000	3,28135
95,9000	3,28135
96,0000	3,28135
96,1000	3,28135
96,2000	3,28135
96,3000	3,28135
96,4000	3,28135
96,5000	3,28135
96,6000	3,28135
96,7000	3,28135
96,8000	3,28135
96,9000	3,28135
97,0000	3,28135
97,1000	3,28135
97,2000	3,28135
97,3000	3,28135
97,4000	3,28135
97,5000	3,28135
97,6000	3,28135
97,7000	3,28135
97,8000	3,28135
97,9000	3,28135
98,0000	3,28135
98,1000	3,28135
98,2000	3,28135
98,3000	3,28135
98,4000	3,28135
98,5000	3,28135
98,6000	3,28135
98,7000	3,28135
98,8000	3,28135
98,9000	3,28135
99,0000	3,28135
99,1000	3,28135
99,2000	3,28135
99,3000	3,28135
99,4000	3,28135
99,5000	3,28135
99,6000	3,28135
99,7000	3,28135
99,8000	3,28135
99,9000	3,28135
100,0000	3,28135
100,1000	3,28135
100,2000	3,28135
100,3000	3,28135
100,4000	3,28135
100,5000	3,28135
100,6000	3,28135
100,7000	3,28135
100,8000	3,28135
100,9000	3,28135
101,0000	3,28135
101,1000	3,28135
101,2000	3,28135
101,3000	3,28135
101,4000	3,28135
101,5000	3,28135
101,6000	3,28135
101,7000	3,28135
101,8000	3,28135
101,9000	3,28135
102,0000	3,28135
102,1000	3,28135
102,2000	3,28135
102,3000	3,28135
102,4000	3,28135
102,5000	3,28135
102,6000	3,28135
102,7000	3,28135
102,8000	3,28135
102,9000	3,28135
103,0000	3,28135
103,1000	3,28135
103,2000	3,28135
103,3000	3,28135
103,4000	3,28135
103,5000	3,28135
103,6000	3,28135
103,7000	3,28135
103,8000	3,28135
103,9000	3,28135
104,0000	3,28135
104,1000	3,28135
104,2000	3,28135
104,3000	3,28135
104,4000	3,28135
104,5000	3,28135
104,6000	3,28135
104,7000	3,28135
104,8000	3,28135
104,9000	3,28135
105,0000	3,28135
105,1000	3,28135
105,2000	3,28135
105,3000	3,28135
105,4000	3,28135
105,5000	3,28135
105,6000	3,28135
105,7000	3,28135
105,8000	3,28135
105,9000	3,28135
106,0000	3,28135
106,1000	3,28135
106,2000	3,28135
106,3000	3,28135
106,4000	3,28135
106,5000	3,28135
106,6000	3,28135
106,7000	3,28135
106,8000	3,28135
106,9000	3,28135
107,0000	3,28135
107,1000	3,28135
107,2000	3,28135
107,3000	3,28135
107,4000	3,28135
107,5000	3,28135
107,6000	3,28135
107,7000	3,28135
107,8000	3,28135
107,9000	3,28135
108,0000	3,28135
108,1000	3,28135
108,2000	3,28135
108,3000	3,28135
108,4000	3,28135
108,5000	3,28135
108,6000	3,28135
108,7000	3,28135
108,8000	3,28135
