Temperatura. Can B ( C )	Posizione. Can 1 e 2 ( m )
27.55053	8.12500E-4
27.59733	8.12500E-4
27.55053	8.12500E-4
27.64416	8.12500E-4
27.55053	8.12500E-4
27.59733	8.12500E-4
27.55053	8.12500E-4
27.69102	8.12500E-4
27.55053	8.12500E-4
27.59733	8.12500E-4
27.55053	8.12500E-4
27.64416	8.12500E-4
27.55053	8.12500E-4
27.64416	8.12500E-4
27.55053	8.12500E-4
27.59733	8.12500E-4
27.59733	8.12500E-4
27.64416	8.12500E-4
27.59733	8.12500E-4
27.69102	8.12500E-4
27.55053	8.12500E-4
27.64416	8.75000E-4
27.59733	8.12500E-4
27.69102	8.12500E-4
27.59733	8.12500E-4
27.64416	8.12500E-4
27.59733	8.12500E-4
27.69102	8.12500E-4
27.59733	8.12500E-4
27.64416	8.12500E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.64416	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.64416	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.59733	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	8.75000E-4
27.69102	8.75000E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.64416	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.78483	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.78483	9.37500E-4
27.69102	9.37500E-4
27.69102	9.37500E-4
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.69102	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.73791	0.00100
27.83178	0.00100
27.69102	0.00100
27.83178	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.83178	0.00100
27.78483	0.00100
27.83178	0.00100
27.69102	0.00100
27.78483	0.00100
27.69102	0.00100
27.83178	0.00100
27.69102	0.00100
27.83178	0.00100
27.73791	0.00100
27.83178	0.00100
27.73791	0.00100
27.83178	0.00100
27.73791	0.00100
27.83178	0.00106
27.69102	0.00106
27.83178	0.00106
27.78483	0.00106
27.83178	0.00106
27.73791	0.00106
27.87876	0.00106
27.78483	0.00106
27.87876	0.00106
27.78483	0.00106
27.83178	0.00106
27.78483	0.00106
27.87876	0.00106
27.78483	0.00106
27.87876	0.00106
27.73791	0.00106
27.78483	0.00106
27.73791	0.00106
27.83178	0.00106
27.73791	0.00106
27.87876	0.00106
27.78483	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.78483	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00106
27.83178	0.00106
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00106
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.92577	0.00112
27.83178	0.00112
27.92577	0.00112
27.87876	0.00112
27.92577	0.00112
27.83178	0.00112
27.92577	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.83178	0.00112
27.87876	0.00112
27.87876	0.00112
27.87876	0.00112
27.87876	0.00112
27.97282	0.00112
27.92577	0.00112
27.97282	0.00112
27.83178	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.83178	0.00112
27.97282	0.00112
27.83178	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.83178	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.87876	0.00112
27.97282	0.00112
27.87876	0.00119
27.97282	0.00119
27.87876	0.00119
27.97282	0.00119
27.87876	0.00119
27.97282	0.00119
27.92577	0.00119
27.92577	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.87876	0.00119
27.97282	0.00119
27.87876	0.00119
27.97282	0.00119
27.87876	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
28.01989	0.00119
27.87876	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
27.97282	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
28.01989	0.00119
27.92577	0.00119
28.06700	0.00119
28.01989	0.00119
28.01989	0.00125
27.92577	0.00125
28.06700	0.00125
27.92577	0.00125
28.01989	0.00125
27.92577	0.00125
27.97282	0.00125
27.97282	0.00125
28.01989	0.00125
28.01989	0.00125
28.01989	0.00125
27.97282	0.00125
28.06700	0.00125
27.97282	0.00125
28.06700	0.00125
27.92577	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.01989	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.01989	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00125
28.01989	0.00125
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.01989	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.16131	0.00131
28.01989	0.00131
28.06700	0.00131
28.06700	0.00131
28.16131	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.01989	0.00131
28.16131	0.00131
28.11414	0.00131
28.16131	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.16131	0.00131
28.06700	0.00131
28.16131	0.00131
28.06700	0.00131
28.06700	0.00131
28.06700	0.00131
28.16131	0.00131
28.11414	0.00131
28.06700	0.00137
28.11414	0.00137
28.16131	0.00137
28.06700	0.00137
28.20851	0.00137
28.06700	0.00137
28.16131	0.00137
28.11414	0.00137
28.20851	0.00137
28.06700	0.00137
28.16131	0.00137
28.11414	0.00137
28.20851	0.00137
28.11414	0.00137
28.16131	0.00137
28.11414	0.00137
28.16131	0.00137
28.06700	0.00137
28.20851	0.00137
28.11414	0.00137
28.16131	0.00137
28.16131	0.00137
28.20851	0.00137
28.16131	0.00137
28.20851	0.00137
28.11414	0.00137
28.20851	0.00137
28.20851	0.00137
28.25575	0.00137
28.11414	0.00137
28.20851	0.00137
28.16131	0.00137
28.25575	0.00137
28.16131	0.00137
28.25575	0.00137
28.16131	0.00137
28.25575	0.00137
28.16131	0.00137
28.20851	0.00137
28.16131	0.00137
28.25575	0.00137
28.11414	0.00137
28.25575	0.00137
28.16131	0.00137
28.20851	0.00137
28.20851	0.00137
28.25575	0.00137
28.16131	0.00137
28.25575	0.00137
28.20851	0.00137
28.25575	0.00137
28.16131	0.00137
28.25575	0.00137
28.20851	0.00137
28.25575	0.00137
28.16131	0.00137
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.30301	0.00144
28.16131	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.30301	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.30301	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.25575	0.00144
28.20851	0.00144
28.30301	0.00144
28.20851	0.00144
28.30301	0.00144
28.20851	0.00144
28.25575	0.00144
28.25575	0.00144
28.25575	0.00144
28.25575	0.00144
28.30301	0.00144
28.20851	0.00144
28.30301	0.00144
28.25575	0.00144
28.30301	0.00144
28.25575	0.00144
28.35031	0.00144
28.20851	0.00144
28.35031	0.00144
28.25575	0.00144
28.35031	0.00144
28.25575	0.00144
28.30301	0.00144
28.25575	0.00144
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.30301	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.30301	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.30301	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.25575	0.00150
28.35031	0.00150
28.30301	0.00150
28.35031	0.00150
28.30301	0.00150
28.39765	0.00150
28.30301	0.00150
28.35031	0.00150
28.30301	0.00150
28.39765	0.00150
28.30301	0.00150
28.39765	0.00150
28.30301	0.00150
28.35031	0.00150
28.35031	0.00150
28.39765	0.00150
28.25575	0.00150
28.39765	0.00150
28.30301	0.00150
28.44501	0.00150
28.39765	0.00150
28.35031	0.00150
28.35031	0.00150
28.44501	0.00150
28.30301	0.00150
28.39765	0.00150
28.30301	0.00150
28.44501	0.00150
28.35031	0.00150
28.39765	0.00150
28.35031	0.00150
28.39765	0.00156
28.39765	0.00156
28.44501	0.00156
28.35031	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.35031	0.00156
28.44501	0.00156
28.35031	0.00156
28.44501	0.00156
28.35031	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.39765	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00156
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.39765	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.49241	0.00162
28.44501	0.00162
28.49241	0.00162
28.44501	0.00162
28.39765	0.00162
28.44501	0.00162
28.44501	0.00162
28.53984	0.00162
28.49241	0.00162
28.58730	0.00162
28.49241	0.00162
28.53984	0.00162
28.44501	0.00162
28.53984	0.00162
28.49241	0.00162
28.44501	0.00162
28.49241	0.00162
28.44501	0.00162
28.44501	0.00162
28.44501	0.00162
28.49241	0.00162
28.53984	0.00162
28.49241	0.00162
28.44501	0.00162
28.49241	0.00162
28.58730	0.00162
28.49241	0.00162
28.58730	0.00162
28.49241	0.00162
28.53984	0.00162
28.49241	0.00162
28.58730	0.00162
28.49241	0.00162
28.58730	0.00162
28.49241	0.00162
28.53984	0.00162
28.53984	0.00162
28.58730	0.00162
28.49241	0.00162
28.58730	0.00162
28.53984	0.00162
28.58730	0.00162
28.53984	0.00169
28.58730	0.00169
28.53984	0.00169
28.63480	0.00169
28.49241	0.00169
28.58730	0.00169
28.53984	0.00169
28.63480	0.00169
28.49241	0.00169
28.63480	0.00169
28.49241	0.00169
28.63480	0.00169
28.49241	0.00169
28.63480	0.00169
28.49241	0.00169
28.58730	0.00169
28.53984	0.00169
28.63480	0.00169
28.53984	0.00169
28.63480	0.00169
28.53984	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.58730	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.68233	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.58730	0.00169
28.63480	0.00169
28.63480	0.00169
28.68233	0.00169
28.58730	0.00175
28.68233	0.00175
28.58730	0.00175
28.68233	0.00175
28.58730	0.00175
28.68233	0.00175
28.63480	0.00175
28.68233	0.00175
28.58730	0.00175
28.63480	0.00175
28.63480	0.00175
28.68233	0.00175
28.63480	0.00175
28.72989	0.00175
28.58730	0.00175
28.68233	0.00175
28.63480	0.00175
28.72989	0.00175
28.58730	0.00175
28.72989	0.00175
28.63480	0.00175
28.68233	0.00175
28.63480	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.68233	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.68233	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.63480	0.00175
28.72989	0.00175
28.68233	0.00175
28.72989	0.00175
28.68233	0.00175
28.72989	0.00175
28.68233	0.00175
28.72989	0.00175
28.68233	0.00175
28.77748	0.00175
28.68233	0.00175
28.77748	0.00175
28.68233	0.00175
28.77748	0.00175
28.68233	0.00181
28.77748	0.00181
28.68233	0.00181
28.77748	0.00181
28.68233	0.00181
28.72989	0.00181
28.68233	0.00181
28.77748	0.00181
28.68233	0.00181
28.77748	0.00181
28.72989	0.00181
28.82511	0.00181
28.72989	0.00181
28.77748	0.00181
28.72989	0.00181
28.77748	0.00181
28.72989	0.00181
28.82511	0.00181
28.72989	0.00181
28.82511	0.00181
28.72989	0.00181
28.77748	0.00181
28.72989	0.00181
28.82511	0.00181
28.72989	0.00181
28.82511	0.00181
28.72989	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.72989	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00181
28.82511	0.00181
28.77748	0.00187
28.82511	0.00187
28.77748	0.00187
28.82511	0.00187
28.77748	0.00187
28.82511	0.00187
28.77748	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.77748	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.77748	0.00187
28.92048	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.82511	0.00187
28.92048	0.00187
28.82511	0.00187
28.92048	0.00187
28.82511	0.00187
28.92048	0.00187
28.82511	0.00187
28.92048	0.00187
28.82511	0.00187
28.82511	0.00187
28.87278	0.00187
28.92048	0.00187
28.82511	0.00187
28.92048	0.00187
28.87278	0.00187
28.92048	0.00187
28.82511	0.00187
28.92048	0.00187
28.87278	0.00187
28.96821	0.00187
28.87278	0.00187
28.92048	0.00187
28.87278	0.00187
28.96821	0.00194
28.87278	0.00194
28.96821	0.00194
28.82511	0.00194
28.92048	0.00194
28.87278	0.00194
28.96821	0.00194
28.82511	0.00194
28.96821	0.00194
28.92048	0.00194
28.96821	0.00194
28.87278	0.00194
28.96821	0.00194
28.82511	0.00194
28.96821	0.00194
28.96821	0.00194
29.01597	0.00194
28.92048	0.00194
29.01597	0.00194
28.92048	0.00194
29.01597	0.00194
28.82511	0.00194
28.96821	0.00194
28.92048	0.00194
29.01597	0.00194
28.92048	0.00194
29.01597	0.00194
28.92048	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.92048	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00194
29.06377	0.00194
28.96821	0.00194
29.06377	0.00194
29.01597	0.00194
29.06377	0.00194
28.96821	0.00194
29.01597	0.00194
28.96821	0.00200
29.06377	0.00200
28.96821	0.00200
29.06377	0.00200
29.01597	0.00200
29.06377	0.00200
28.96821	0.00200
29.11161	0.00200
28.96821	0.00200
29.06377	0.00200
29.01597	0.00200
29.01597	0.00200
29.01597	0.00200
29.06377	0.00200
29.01597	0.00200
29.06377	0.00200
29.01597	0.00200
29.01597	0.00200
29.06377	0.00200
29.11161	0.00200
28.96821	0.00200
29.11161	0.00200
29.01597	0.00200
29.11161	0.00200
29.01597	0.00200
29.11161	0.00200
29.06377	0.00200
29.11161	0.00200
29.01597	0.00200
29.06377	0.00200
29.06377	0.00200
29.11161	0.00200
29.01597	0.00200
29.11161	0.00200
29.06377	0.00200
29.11161	0.00200
29.01597	0.00200
29.11161	0.00200
29.06377	0.00200
29.11161	0.00200
29.01597	0.00200
29.11161	0.00200
29.06377	0.00200
29.15948	0.00200
29.06377	0.00200
29.11161	0.00200
29.06377	0.00200
29.11161	0.00200
29.06377	0.00200
29.15948	0.00200
29.06377	0.00200
29.11161	0.00200
29.06377	0.00200
29.11161	0.00206
29.06377	0.00206
29.15948	0.00206
29.06377	0.00206
29.15948	0.00206
29.06377	0.00206
29.11161	0.00206
29.06377	0.00206
29.15948	0.00206
29.11161	0.00206
29.20738	0.00206
29.11161	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.11161	0.00206
29.20738	0.00206
29.11161	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.20738	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.15948	0.00206
29.20738	0.00206
29.20738	0.00212
29.20738	0.00212
29.15948	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.15948	0.00212
29.20738	0.00212
29.15948	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.20738	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.30329	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.20738	0.00212
29.25532	0.00212
29.30329	0.00212
29.25532	0.00212
29.35130	0.00212
29.25532	0.00212
29.35130	0.00212
29.30329	0.00212
29.35130	0.00212
29.25532	0.00212
29.39935	0.00212
29.25532	0.00212
29.39935	0.00212
29.25532	0.00212
29.30329	0.00212
29.30329	0.00212
29.30329	0.00212
29.25532	0.00212
29.35130	0.00212
29.25532	0.00219
29.39935	0.00219
29.25532	0.00219
29.35130	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.30329	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.25532	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.30329	0.00219
29.44743	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.35130	0.00219
29.39935	0.00219
29.39935	0.00219
29.49554	0.00219
29.35130	0.00219
29.49554	0.00219
29.35130	0.00219
29.44743	0.00225
29.39935	0.00225
29.44743	0.00225
29.35130	0.00225
29.44743	0.00225
29.35130	0.00225
29.44743	0.00225
29.39935	0.00225
29.49554	0.00225
29.35130	0.00225
29.44743	0.00225
29.39935	0.00225
29.49554	0.00225
29.39935	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.39935	0.00225
29.44743	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.39935	0.00225
29.44743	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.54369	0.00225
29.44743	0.00225
29.54369	0.00225
29.44743	0.00225
29.49554	0.00225
29.44743	0.00225
29.59188	0.00225
29.44743	0.00225
29.59188	0.00225
29.44743	0.00225
29.54369	0.00225
29.49554	0.00225
29.59188	0.00225
29.49554	0.00225
29.54369	0.00225
29.49554	0.00225
29.59188	0.00225
29.49554	0.00225
29.59188	0.00225
29.44743	0.00225
29.59188	0.00231
29.49554	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.49554	0.00231
29.59188	0.00231
29.54369	0.00231
29.54369	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.59188	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00231
29.59188	0.00231
29.68836	0.00231
29.54369	0.00231
29.59188	0.00231
29.59188	0.00231
29.59188	0.00231
29.54369	0.00231
29.59188	0.00237
29.59188	0.00237
29.59188	0.00237
29.59188	0.00237
29.68836	0.00237
29.59188	0.00237
29.68836	0.00237
29.59188	0.00237
29.59188	0.00237
29.54369	0.00237
29.59188	0.00237
29.59188	0.00237
29.68836	0.00237
29.59188	0.00237
29.59188	0.00237
29.64011	0.00237
29.68836	0.00237
29.59188	0.00237
29.73666	0.00237
29.59188	0.00237
29.68836	0.00237
29.59188	0.00237
29.73666	0.00237
29.64011	0.00237
29.68836	0.00237
